
48.978722,49.547723
48.729438,47.112195
50.778177,54.428455
52.242830,46.693366
51.623566,52.170662
52.057656,48.488147
52.433521,51.386630
49.578538,46.005333
50.386535,45.945193
46.378289,52.964274
50.208492,48.551530
53.099253,49.837480
46.299409,51.694950
51.148693,52.077585
51.123404,52.597593
52.021517,48.366234
54.290959,48.645083
45.536896,51.348615
52.133230,45.655432
52.629503,49.566751
52.042062,47.208040
50.572084,47.428598
48.153233,51.570534
49.281295,49.531522
49.534809,54.489786
53.083052,50.642850
53.677000,51.182305
47.877255,51.629022
52.053994,54.000659
49.226616,49.075511
47.366893,48.517575
52.720593,47.903789
54.866191,49.853823
48.559221,52.495694
54.703734,49.992658
48.029881,47.856967
46.563192,52.311176
52.388489,51.098001
51.800962,50.471541
46.740851,50.477962
46.653846,47.221181
50.454371,49.531101
53.850203,47.508364
48.531760,48.076819
51.583875,50.898653
51.594394,49.304468
53.802442,51.460585
54.158291,47.361663
48.956278,53.578865
47.962947,48.660012
48.571523,50.992828
51.516979,50.134715
48.304004,48.905468
54.377009,47.973567
50.582928,46.030855
50.194748,46.037298
50.561955,49.044951
48.545663,54.093715
49.992368,48.716164
49.434006,48.794809
51.156473,49.133028
47.171162,54.119420
52.793040,50.742685
50.112248,49.310019
53.215488,47.110116
53.521217,52.592497
50.083683,49.104145
50.141443,49.185307
49.323382,53.687106
48.279022,46.445152
50.161316,48.250649
47.066199,50.338065
51.842945,53.222672
52.342091,52.264133
49.756792,47.454339
46.574152,50.634191
52.382136,47.827991
48.495953,51.005487
48.106422,53.637396
52.324502,48.469816
53.874956,51.141145
46.741205,49.036272
54.391794,48.807404
54.374338,51.234739
47.030076,53.845430
50.248846,54.372167
46.826506,52.683715
50.639829,47.697096
52.473355,48.384137
47.088904,49.855491
51.212128,50.584857
49.222253,46.051772
51.748354,46.546755
49.521588,50.623311
52.687899,51.262793
48.314432,47.100273
52.879351,53.563278
46.472440,48.988914
53.568916,48.298945
46.672629,49.208745
50.996042,54.145984
52.592882,53.084946
49.001475,48.805009
48.669803,49.862453
48.123559,52.892055
50.914226,54.871913
50.495224,52.126709
51.698608,50.154807
49.206402,51.768805
49.188728,52.520834
53.869078,47.068079
51.084112,45.341518
51.056993,49.653028
48.640463,52.729623
51.875607,51.454655
52.721450,45.877082
50.739535,48.383223
48.255136,53.722118
47.089575,53.750360
50.848827,53.788182
50.556987,53.093895
52.576064,49.426065
49.767583,51.218968
53.313204,53.408046
48.948590,52.174977
48.629632,50.766001
46.701278,48.889295
52.157254,52.440813
52.272518,51.440562
50.162680,46.184149
46.066737,50.529319
47.302977,49.722967
48.131013,46.606610
52.791159,46.175564
47.430806,46.420791
51.941565,49.132085
50.310086,49.098819
46.572898,47.582604
48.110259,50.702061
46.851621,47.388274
51.713569,46.823952
50.571456,52.780306
52.353271,51.848533
51.423107,52.308655
53.287585,53.726085
47.031622,50.945604
54.342266,50.162635
52.552214,52.133425
53.554216,48.279764
49.115105,48.864302
52.378583,50.688003
51.446906,52.917964
51.355476,54.557165
48.620025,53.207097
53.113900,52.384320
49.365427,49.537007
49.692975,47.653012
48.263091,51.724598
53.598616,47.605358
46.887233,51.150830
51.133851,53.292999
47.157300,53.883780
50.936959,53.604206
51.801744,47.292435
52.623704,53.869262
52.914902,46.989132
48.406269,47.607877
49.642144,51.669360
54.332475,48.240760
54.445140,50.525441
52.306499,45.950337
50.774397,54.463800
53.068006,51.635860
49.003791,51.229378
52.057629,49.503323
51.336188,52.812991
50.033904,48.959892
51.682253,47.948806
50.556683,45.591168
51.757882,49.889157
48.831928,51.032600
51.108865,48.223518
50.046101,50.554005
53.748959,47.352600
51.504342,49.523356
46.816400,51.338458
49.741826,47.449971
51.409864,49.527192
47.724535,47.358887
49.615714,53.281218
47.950055,46.373596
48.170375,51.781983
52.406196,54.279240
49.833245,53.754461
49.804896,46.337586
48.277817,51.621296
51.505702,45.650363
45.682310,49.492857
50.069457,53.527249
49.268586,46.479321
48.054441,51.993122
48.838208,52.670155
50.274340,51.788263
48.570246,51.449947
52.723955,48.575747
53.902243,47.557200
47.330208,48.707140
48.894786,50.608024
50.120553,51.834138
47.221194,49.871584
54.453624,47.903504
54.364441,49.523081
46.430753,48.633028
51.002402,49.485194
47.155349,50.900489
51.628873,46.199100
49.345204,45.199119
52.649046,47.069158
48.774866,51.551290
49.626358,51.105074
52.421003,47.313168
46.705236,51.874627
50.216672,46.069677
46.397708,51.647425
49.702704,52.400110
46.132619,50.328854
52.240720,48.287968
46.229343,48.869593
49.487068,50.574546
49.068712,47.136115
52.643704,52.843578
53.687404,47.270062
48.948652,53.945833
45.791206,50.661751
47.495402,51.953700
48.196349,49.200638
48.828327,53.413021
50.270314,50.226035
50.060446,54.973019
47.626144,51.193065
50.301872,54.866864
54.481033,51.531215
48.736457,48.968102
47.105761,52.805170
51.104216,54.749465
50.648748,49.791620
48.737453,47.810734
50.259151,48.270151
48.693915,52.754553
46.955191,49.052178
50.303284,52.225505
52.198524,46.904357
51.556796,47.500396
46.771222,51.037829
54.031611,50.507679
48.312849,51.110147
45.901767,47.906365
53.558997,49.639220
50.717099,48.818148
46.572701,53.133222
51.301277,48.527892
47.185400,46.604561
46.968292,52.951921
48.367971,53.525088
45.452317,50.139193
49.562917,54.483928
45.646872,49.568848
45.621299,48.959721
47.921318,46.580762
49.414502,46.480315
50.298463,49.129353
54.542614,51.871165
47.262575,50.843891
45.399057,49.447976
52.448452,46.152454
50.911589,54.416744
49.418752,47.504749
54.040618,50.065624
54.025345,52.752592
46.170055,46.946662
54.333354,50.584556
48.426977,50.553336
50.716157,53.725440
54.682689,50.258771
50.596605,46.945264
46.102662,50.995662
51.393239,53.551114
52.148115,47.304828
52.967857,51.252490
46.584388,50.909689
50.809181,51.003140
53.414438,49.849799
46.068765,50.488035
49.511717,45.094109
48.240627,50.681772
47.040772,47.573981
